information,price,notebook_id
"Гарантия: 1 год; Гарантия предоставляется: продавцом; ЗД для отчета BI/BO: 15.6""/1920x1080 пикс./TFT/Intel/Core i7/UHD Graphics/8 ГБ/1 ТБ/не установлена; Количество ядер: 4; Кэш-память: 8 МБ; Модель процессора: 10510U; ОС Windows: не установлена; Операцио",49999,929
"Графический контроллер: Intel UHD Graphics; Диагональ экрана: 14""(35.5 см); Диагональ/разрешение: 14""/1920x1080 пикс.; Количество ядер: 2; Кэш-память: 4 МБ; Максимальная тактовая частота: 3.4 ГГц; Модель: R465JA-EK1430W; Модель процессора: 1005G1; ОС Wind",39999,930
"Версия ОС: 10 Home; Графический контроллер: Intel HD Graphics 500; Диагональ/разрешение: 14.1""/1920x1080 пикс.; Количество ядер: 2; Кэш-память: 2 МБ; Максимальная тактовая частота: 2.4 ГГц; Модель: NB141; Модель процессора: Celeron N3350; ОС Windows: уста",15999,931
"Графический контроллер: Intel Iris Xe Graphics; Диагональ/разрешение: 14""/1920x1080 пикс.; Количество ядер: 4; Кэш-память: 8 МБ; Максимальная тактовая частота: 4.2 ГГц; Модель процессора: 1135G7; ОС Windows: установлена; Операционная система: Windows 11 Д",64999,932
"Ноутбук; Производитель: Apple. Операционная система: MacOS; Диагональ экрана: 13.3""; Яркость: 400; Разрешение экрана: 2560x1600
Пикс; Тип матрицы: IPS; Производитель процессора: Apple; Тактовая частота: 3.2; Количество ядер: 8; Тип видеокарты: Интегрирова",80999,933
"Ноутбук; Производитель: Lenovo. Диагональ экрана: 15.6""; Разрешение экрана: 1920x1080
Пикс; Тип матрицы: IPS; Поверхность: Матовая; Производитель процессора: Intel; Тактовая частота: 1.2; Количество ядер: 2; Тип видеокарты: Интегрированная; Производитель",44999,934
"Ноутбук; Производитель: Apple. Операционная система: MacOS; Диагональ экрана: 13.6""; Яркость: 500; Разрешение экрана: 2560x1664
Пикс; Производитель процессора: Apple; Количество ядер: 8; Тип видеокарты: Интегрированная; Производитель видеокарты: Apple; Мо",154999,935
"Игровой ноутбук; Производитель: ASUS. Операционная система: Windows 11 Домашняя x64; Диагональ экрана: 15.6""; Соотношение сторон: 16:9; Разрешение экрана: 1920x1080
Пикс; Тип матрицы: IPS; Поверхность: Глянцевая; Производитель процессора: Intel; Тактовая",109999,936
"Игровой ноутбук; Производитель: Thunderobot. Операционная система: Windows 10 Профессиональная x64; Диагональ экрана: 15.6""; Разрешение экрана: 1920x1080
Пикс; Поверхность: Матовая; Производитель процессора: AMD; Тактовая частота: 3.2; Количество ядер: 8;",129999,937
"Гарантия: 1 год; Гарантия предоставляется: продавцом; ЗД для отчета BI/BO: 15.6""/1920x1080 пикс./IPS/Intel/Core i5/Intel Iris Xe Graphics/8 ГБ/256 ГБ/Windows 11 Домашняя 64; Количество ядер: 4; Кэш-память: 8 МБ; Модель процессора: 1135G7; ОС Windows: уста",49999,938
"Графический контроллер: Intel UHD Graphics 600; Диагональ экрана: 15.6""(39.6 см); Диагональ/разрешение: 15.6""/1920x1080 пикс.; Количество ядер: 2; Кэш-память: 4 МБ; Максимальная тактовая частота: 2.8 ГГц; Модель процессора: N4020; ОС Windows: не установле",21999,939
"Ноутбук; Производитель: Apple. Операционная система: MacOS Monterey; Диагональ экрана: 13.6""; Яркость: 500; Разрешение экрана: 2560x1664
Пикс; Тип матрицы: IPS; Производитель процессора: Apple; Тактовая частота: 3.49; Количество ядер: 8; Тип видеокарты: И",109990,940
"Ноутбук; Производитель: MSI. Операционная система: Без ОС; Диагональ экрана: 17.3""; Разрешение экрана: 1920x1080
Пикс; Тип матрицы: IPS; Производитель процессора: Intel; Тактовая частота: 4.7; Количество ядер: 14; Тип видеокарты: Дискретная; Производитель",209999,941
Важная особенность: Инновационная система охлаждения; Количество ядер: 2; Кэш-память: 4 МБ; Модель процессора: 10110U; ОС Windows: установлена; Обратите внимание: Прочный металлический корпус; Операционная система: Windows 10 Домашняя 64; Производитель пр,44999,942
